Country,Year,Cause_of_Death,Number_of_Deaths
Azerbaijan,2018,Drug_use_disorders,37
Azerbaijan,2018,Road_injuries,791
Azerbaijan,2018,Maternal_disorders,33
Azerbaijan,2018,Alcohol_use_disorders,220
Azerbaijan,2018,Diarrheal,120
Azerbaijan,2018,Nutritional_deficiencies,29
Azerbaijan,2018,Self.harm,375
Azerbaijan,2018,Diabetes_mellitus,2092
Azerbaijan,2018,Poisonings,84
Azerbaijan,2018,Cardiovascular,42028
Azerbaijan,2018,Kidney_disease,1373
Azerbaijan,2018,Respiratory_diseases,1996
Azerbaijan,2018,Liver_diseases,3075
Azerbaijan,2018,Digestive_diseases,3896
Azerbaijan,2018,Alzheimer_disease,918
Azerbaijan,2018,Parkinson_disease,343
Azerbaijan,2019,Meningitis,62
Azerbaijan,2019,Neoplasms,11913
Azerbaijan,2019,Malaria,0
Azerbaijan,2019,Drowning,312
Azerbaijan,2019,Interpersonal_violence,372
Azerbaijan,2019,HIV,37
Azerbaijan,2019,Drug_use_disorders,39
Azerbaijan,2019,Road_injuries,803
Azerbaijan,2019,Maternal_disorders,32
Azerbaijan,2019,Alcohol_use_disorders,225
Azerbaijan,2019,Diarrheal,114
Azerbaijan,2019,Nutritional_deficiencies,29
Azerbaijan,2019,Self.harm,379
Azerbaijan,2019,Diabetes_mellitus,2150
Azerbaijan,2019,Poisonings,85
Azerbaijan,2019,Cardiovascular,42138
Azerbaijan,2019,Kidney_disease,1386
Azerbaijan,2019,Respiratory_diseases,2006
Azerbaijan,2019,Liver_diseases,3118
Azerbaijan,2019,Digestive_diseases,3945
Azerbaijan,2019,Alzheimer_disease,941
Azerbaijan,2019,Parkinson_disease,338
Bahrain,2009,Meningitis,3
Bahrain,2009,Neoplasms,482
Bahrain,2009,Malaria,0
Bahrain,2009,Drowning,12
Bahrain,2009,Interpersonal_violence,35
Bahrain,2009,HIV,12
Bahrain,2009,Drug_use_disorders,2
Bahrain,2009,Road_injuries,171
Bahrain,2009,Maternal_disorders,5
Bahrain,2009,Alcohol_use_disorders,4
Bahrain,2009,Diarrheal,9
Bahrain,2009,Nutritional_deficiencies,4
Bahrain,2009,Self.harm,89
Bahrain,2009,Diabetes_mellitus,375
Bahrain,2009,Poisonings,2
Bahrain,2009,Cardiovascular,848
Bahrain,2009,Kidney_disease,117
Bahrain,2009,Respiratory_diseases,132
Bahrain,2009,Liver_diseases,88
Bahrain,2009,Digestive_diseases,140
Bahrain,2009,Alzheimer_disease,36
Bahrain,2009,Parkinson_disease,13
Bahrain,2010,Meningitis,3
Bahrain,2010,Neoplasms,499
Bahrain,2010,Malaria,0
Bahrain,2010,Drowning,12
Bahrain,2010,Interpersonal_violence,35
Bahrain,2010,HIV,12
Bahrain,2010,Drug_use_disorders,2
Bahrain,2010,Road_injuries,168
Bahrain,2010,Maternal_disorders,5
Bahrain,2010,Alcohol_use_disorders,5
Bahrain,2010,Diarrheal,9
Bahrain,2010,Nutritional_deficiencies,4
Bahrain,2010,Self.harm,86
Bahrain,2010,Diabetes_mellitus,404
Bahrain,2010,Poisonings,2
Bahrain,2010,Cardiovascular,862
Bahrain,2010,Kidney_disease,119
Bahrain,2010,Respiratory_diseases,126
Bahrain,2010,Liver_diseases,89
Bahrain,2010,Digestive_diseases,140
Bahrain,2010,Alzheimer_disease,38
Bahrain,2010,Parkinson_disease,13
Bahrain,2011,Meningitis,3
Bahrain,2011,Neoplasms,511
Bahrain,2011,Malaria,0
Bahrain,2011,Drowning,12
Bahrain,2011,Interpersonal_violence,34
Bahrain,2011,HIV,12
Bahrain,2011,Drug_use_disorders,3
Bahrain,2011,Road_injuries,167
Bahrain,2011,Maternal_disorders,5
Bahrain,2011,Alcohol_use_disorders,5
Bahrain,2011,Diarrheal,9
Bahrain,2011,Nutritional_deficiencies,4
Bahrain,2011,Self.harm,86
Bahrain,2011,Diabetes_mellitus,429
Bahrain,2011,Poisonings,2
Bahrain,2011,Cardiovascular,876
Bahrain,2011,Kidney_disease,122
Bahrain,2011,Respiratory_diseases,123
Bahrain,2011,Liver_diseases,91
Bahrain,2011,Digestive_diseases,142
Bahrain,2011,Alzheimer_disease,41
Bahrain,2011,Parkinson_disease,14
Bahrain,2012,Meningitis,3
Bahrain,2012,Neoplasms,523
Bahrain,2012,Malaria,0
Bahrain,2012,Drowning,13
Bahrain,2012,Interpersonal_violence,33
Bahrain,2012,HIV,12
Bahrain,2012,Drug_use_disorders,3
Bahrain,2012,Road_injuries,170
Bahrain,2012,Maternal_disorders,6
Bahrain,2012,Alcohol_use_disorders,5
Bahrain,2012,Diarrheal,9
Bahrain,2012,Nutritional_deficiencies,4
Bahrain,2012,Self.harm,85
Bahrain,2012,Diabetes_mellitus,456
Bahrain,2012,Poisonings,3
Bahrain,2012,Cardiovascular,884
Bahrain,2012,Kidney_disease,123
Bahrain,2012,Respiratory_diseases,119
Bahrain,2012,Liver_diseases,94
Bahrain,2012,Digestive_diseases,145
Bahrain,2012,Alzheimer_disease,43
Bahrain,2012,Parkinson_disease,14
Bahrain,2013,Meningitis,3
Bahrain,2013,Neoplasms,539
Bahrain,2013,Malaria,0
Bahrain,2013,Drowning,14
Bahrain,2013,Interpersonal_violence,32
Bahrain,2013,HIV,12
Bahrain,2013,Drug_use_disorders,3
Bahrain,2013,Road_injuries,176
Bahrain,2013,Maternal_disorders,6
Bahrain,2013,Alcohol_use_disorders,5
Bahrain,2013,Diarrheal,9
Bahrain,2013,Nutritional_deficiencies,3
Bahrain,2013,Self.harm,84
Bahrain,2013,Diabetes_mellitus,489
Bahrain,2013,Poisonings,3
Bahrain,2013,Cardiovascular,883
Bahrain,2013,Kidney_disease,122
Bahrain,2013,Respiratory_diseases,115
Bahrain,2013,Liver_diseases,97
Bahrain,2013,Digestive_diseases,148
Bahrain,2013,Alzheimer_disease,45
Bahrain,2013,Parkinson_disease,14
Bahrain,2014,Meningitis,3
Bahrain,2014,Neoplasms,567
Bahrain,2014,Malaria,0
Bahrain,2014,Drowning,14
Bahrain,2014,Interpersonal_violence,32
Bahrain,2014,HIV,11
Bahrain,2014,Drug_use_disorders,3
Bahrain,2014,Road_injuries,179
Bahrain,2014,Maternal_disorders,7
Bahrain,2014,Alcohol_use_disorders,5
Bahrain,2014,Diarrheal,9
Bahrain,2014,Nutritional_deficiencies,3
Bahrain,2014,Self.harm,85
Bahrain,2014,Diabetes_mellitus,519
Bahrain,2014,Poisonings,2
Bahrain,2014,Cardiovascular,899
Bahrain,2014,Kidney_disease,121
Bahrain,2014,Respiratory_diseases,115
Bahrain,2014,Liver_diseases,101
Bahrain,2014,Digestive_diseases,154
Bahrain,2014,Alzheimer_disease,49
Bahrain,2014,Parkinson_disease,15
Bahrain,2015,Meningitis,3
Bahrain,2015,Neoplasms,606
Bahrain,2015,Malaria,0
Bahrain,2015,Drowning,14
Bahrain,2015,Interpersonal_violence,31
Bahrain,2015,HIV,11
Bahrain,2015,Drug_use_disorders,3
Bahrain,2015,Road_injuries,181
Bahrain,2015,Maternal_disorders,7
Bahrain,2015,Alcohol_use_disorders,5
Bahrain,2015,Diarrheal,10
Bahrain,2015,Nutritional_deficiencies,3
Bahrain,2015,Self.harm,84
Bahrain,2015,Diabetes_mellitus,540
Bahrain,2015,Poisonings,2
Bahrain,2015,Cardiovascular,955
Bahrain,2015,Kidney_disease,130
Bahrain,2015,Respiratory_diseases,123
Bahrain,2015,Liver_diseases,107
Bahrain,2015,Digestive_diseases,164
Bahrain,2015,Alzheimer_disease,53
Bahrain,2015,Parkinson_disease,16
Bahrain,2016,Meningitis,3
Bahrain,2016,Neoplasms,649
Bahrain,2016,Malaria,0
Bahrain,2016,Drowning,13
Bahrain,2016,Interpersonal_violence,30
Bahrain,2016,HIV,11
Bahrain,2016,Drug_use_disorders,3
Bahrain,2016,Road_injuries,177
Bahrain,2016,Maternal_disorders,6
Bahrain,2016,Alcohol_use_disorders,5
Bahrain,2016,Diarrheal,10
Bahrain,2016,Nutritional_deficiencies,3
Bahrain,2016,Self.harm,81
Bahrain,2016,Diabetes_mellitus,573
Bahrain,2016,Poisonings,2
Bahrain,2016,Cardiovascular,1021
Bahrain,2016,Kidney_disease,139
Bahrain,2016,Respiratory_diseases,132
Bahrain,2016,Liver_diseases,114
Bahrain,2016,Digestive_diseases,175
Bahrain,2016,Alzheimer_disease,58
Bahrain,2016,Parkinson_disease,17
Bahrain,2017,Meningitis,3
Bahrain,2017,Neoplasms,700
Bahrain,2017,Malaria,0
Bahrain,2017,Drowning,13
Bahrain,2017,Interpersonal_violence,29
Bahrain,2017,HIV,10
Bahrain,2017,Drug_use_disorders,3
Bahrain,2017,Road_injuries,177
Bahrain,2017,Maternal_disorders,6
Bahrain,2017,Alcohol_use_disorders,6
Bahrain,2017,Diarrheal,11
Bahrain,2017,Nutritional_deficiencies,4
Bahrain,2017,Self.harm,79
Bahrain,2017,Diabetes_mellitus,615
Bahrain,2017,Poisonings,2
Bahrain,2017,Cardiovascular,1104
Bahrain,2017,Kidney_disease,151
Bahrain,2017,Respiratory_diseases,142
Bahrain,2017,Liver_diseases,122
Bahrain,2017,Digestive_diseases,187
Bahrain,2017,Alzheimer_disease,63
Bahrain,2017,Parkinson_disease,19
Bahrain,2018,Meningitis,3
Bahrain,2018,Neoplasms,753
Bahrain,2018,Malaria,0
Bahrain,2018,Drowning,13
Bahrain,2018,Interpersonal_violence,28
Bahrain,2018,HIV,9
Bahrain,2018,Drug_use_disorders,3
Bahrain,2018,Road_injuries,176
Bahrain,2018,Maternal_disorders,5
Bahrain,2018,Alcohol_use_disorders,6
Bahrain,2018,Diarrheal,11
Bahrain,2018,Nutritional_deficiencies,4
Bahrain,2018,Self.harm,78
Bahrain,2018,Diabetes_mellitus,655
Bahrain,2018,Poisonings,2
Bahrain,2018,Cardiovascular,1176
Bahrain,2018,Kidney_disease,162
Bahrain,2018,Respiratory_diseases,150
Bahrain,2018,Liver_diseases,129
Bahrain,2018,Digestive_diseases,198
Bahrain,2018,Alzheimer_disease,68
Bahrain,2018,Parkinson_disease,20
Bahrain,2019,Meningitis,3
Bahrain,2019,Neoplasms,817
Bahrain,2019,Malaria,0
Bahrain,2019,Drowning,12
Bahrain,2019,Interpersonal_violence,27
Bahrain,2019,HIV,7
Bahrain,2019,Drug_use_disorders,3
Bahrain,2019,Road_injuries,177
Bahrain,2019,Maternal_disorders,5
Bahrain,2019,Alcohol_use_disorders,6
Bahrain,2019,Diarrheal,11
Bahrain,2019,Nutritional_deficiencies,4
Bahrain,2019,Self.harm,77
Bahrain,2019,Diabetes_mellitus,708
Bahrain,2019,Poisonings,2
Bahrain,2019,Cardiovascular,1271
Bahrain,2019,Kidney_disease,176
Bahrain,2019,Respiratory_diseases,161
Bahrain,2019,Liver_diseases,138
Bahrain,2019,Digestive_diseases,212
Bahrain,2019,Alzheimer_disease,74
Bahrain,2019,Parkinson_disease,21
Bangladesh,2009,Meningitis,3846
Bangladesh,2009,Neoplasms,73425
Bangladesh,2009,Malaria,4105
Bangladesh,2009,Drowning,19115
Bangladesh,2009,Interpersonal_violence,3521
Bangladesh,2009,HIV,214
Bangladesh,2009,Drug_use_disorders,227
Bangladesh,2009,Road_injuries,9143
Bangladesh,2009,Maternal_disorders,7008
Bangladesh,2009,Alcohol_use_disorders,279
Bangladesh,2009,Diarrheal,32312
Bangladesh,2009,Nutritional_deficiencies,9739
Bangladesh,2009,Self.harm,8237
Bangladesh,2009,Diabetes_mellitus,22685
Bangladesh,2009,Poisonings,497
Bangladesh,2009,Cardiovascular,242016
Bangladesh,2009,Kidney_disease,10648
Bangladesh,2009,Respiratory_diseases,59517
Bangladesh,2009,Liver_diseases,25497
Bangladesh,2009,Digestive_diseases,39291
Bangladesh,2009,Alzheimer_disease,7239
Bangladesh,2009,Parkinson_disease,2745
Bangladesh,2010,Meningitis,3663
Bangladesh,2010,Neoplasms,76058
Bangladesh,2010,Malaria,4993
Bangladesh,2010,Drowning,17169
Bangladesh,2010,Interpersonal_violence,3576
Bangladesh,2010,HIV,246
Bangladesh,2010,Drug_use_disorders,229
Bangladesh,2010,Road_injuries,9183
Bangladesh,2010,Maternal_disorders,6938
Bangladesh,2010,Alcohol_use_disorders,280
Bangladesh,2010,Diarrheal,31548
Bangladesh,2010,Nutritional_deficiencies,8793
Bangladesh,2010,Self.harm,8133
Bangladesh,2010,Diabetes_mellitus,23287
Bangladesh,2010,Poisonings,506
Bangladesh,2010,Cardiovascular,252054
Bangladesh,2010,Kidney_disease,10771
Bangladesh,2010,Respiratory_diseases,60294
Bangladesh,2010,Liver_diseases,25085
Bangladesh,2010,Digestive_diseases,38799
Bangladesh,2010,Alzheimer_disease,7658
Bangladesh,2010,Parkinson_disease,2899
Bangladesh,2011,Meningitis,3328
Bangladesh,2011,Neoplasms,76393
Bangladesh,2011,Malaria,5108
Bangladesh,2011,Drowning,15392
Bangladesh,2011,Interpersonal_violence,3678
Bangladesh,2011,HIV,286
Bangladesh,2011,Drug_use_disorders,220
Bangladesh,2011,Road_injuries,8715
Bangladesh,2011,Maternal_disorders,6848
Bangladesh,2011,Alcohol_use_disorders,276
Bangladesh,2011,Diarrheal,30285
Bangladesh,2011,Nutritional_deficiencies,7706
Bangladesh,2011,Self.harm,7534
Bangladesh,2011,Diabetes_mellitus,21981
Bangladesh,2011,Poisonings,494
Bangladesh,2011,Cardiovascular,243361
Bangladesh,2011,Kidney_disease,10470
Bangladesh,2011,Respiratory_diseases,56564
Bangladesh,2011,Liver_diseases,24070
Bangladesh,2011,Digestive_diseases,37327
Bangladesh,2011,Alzheimer_disease,7951
Bangladesh,2011,Parkinson_disease,2713
Bangladesh,2012,Meningitis,3005
Bangladesh,2012,Neoplasms,77715
Bangladesh,2012,Malaria,1087
Bangladesh,2012,Drowning,13666
Bangladesh,2012,Interpersonal_violence,3632
Bangladesh,2012,HIV,320
Bangladesh,2012,Drug_use_disorders,217
Bangladesh,2012,Road_injuries,8393
Bangladesh,2012,Maternal_disorders,7283
Bangladesh,2012,Alcohol_use_disorders,277
Bangladesh,2012,Diarrheal,29560
Bangladesh,2012,Nutritional_deficiencies,6792
Bangladesh,2012,Self.harm,7119
Bangladesh,2012,Diabetes_mellitus,21231
Bangladesh,2012,Poisonings,500
Bangladesh,2012,Cardiovascular,238443
Bangladesh,2012,Kidney_disease,10336
Bangladesh,2012,Respiratory_diseases,53698
Bangladesh,2012,Liver_diseases,23548
Bangladesh,2012,Digestive_diseases,36562
Bangladesh,2012,Alzheimer_disease,8374
Bangladesh,2012,Parkinson_disease,2556
Bangladesh,2013,Meningitis,2887
Bangladesh,2013,Neoplasms,80503
Bangladesh,2013,Malaria,481
Bangladesh,2013,Drowning,12246
Bangladesh,2013,Interpersonal_violence,3841
Bangladesh,2013,HIV,343
Bangladesh,2013,Drug_use_disorders,224
Bangladesh,2013,Road_injuries,8371
Bangladesh,2013,Maternal_disorders,7343
Bangladesh,2013,Alcohol_use_disorders,280
Bangladesh,2013,Diarrheal,30075
Bangladesh,2013,Nutritional_deficiencies,6259
Bangladesh,2013,Self.harm,6949
Bangladesh,2013,Diabetes_mellitus,22033
Bangladesh,2013,Poisonings,490
Bangladesh,2013,Cardiovascular,245834
Bangladesh,2013,Kidney_disease,10470
Bangladesh,2013,Respiratory_diseases,54792
Bangladesh,2013,Liver_diseases,23445
Bangladesh,2013,Digestive_diseases,36587
Bangladesh,2013,Alzheimer_disease,9137
Bangladesh,2013,Parkinson_disease,2719
Bangladesh,2015,Meningitis,2366
Bangladesh,2015,Neoplasms,87112
Bangladesh,2015,Malaria,901
Bangladesh,2015,Drowning,10182
Bangladesh,2015,Interpersonal_violence,4087
Bangladesh,2015,HIV,368
Bangladesh,2015,Drug_use_disorders,233
Bangladesh,2015,Road_injuries,8469
Bangladesh,2015,Maternal_disorders,7439
Bangladesh,2015,Alcohol_use_disorders,286
Bangladesh,2015,Diarrheal,31321
Bangladesh,2015,Nutritional_deficiencies,5703
Bangladesh,2015,Self.harm,6857
Bangladesh,2015,Diabetes_mellitus,24520
Bangladesh,2015,Poisonings,518
Bangladesh,2015,Cardiovascular,268859
Bangladesh,2015,Kidney_disease,10872
Bangladesh,2015,Respiratory_diseases,58308
Bangladesh,2015,Liver_diseases,23622
Bangladesh,2015,Digestive_diseases,37322
Bangladesh,2015,Alzheimer_disease,10930
Bangladesh,2015,Parkinson_disease,3180
Bangladesh,2016,Meningitis,2334
Bangladesh,2016,Neoplasms,91436
Bangladesh,2016,Malaria,580
Bangladesh,2016,Drowning,9401
Bangladesh,2016,Interpersonal_violence,4052
Bangladesh,2016,HIV,377
Bangladesh,2016,Drug_use_disorders,249
Bangladesh,2016,Road_injuries,8428
Bangladesh,2016,Maternal_disorders,7204
Bangladesh,2016,Alcohol_use_disorders,295
Bangladesh,2016,Diarrheal,32195
Bangladesh,2016,Nutritional_deficiencies,5311
Bangladesh,2016,Self.harm,6887
Bangladesh,2016,Diabetes_mellitus,26259
Bangladesh,2016,Poisonings,533
Bangladesh,2016,Cardiovascular,279014
Bangladesh,2016,Kidney_disease,11265
Bangladesh,2016,Respiratory_diseases,60948
Bangladesh,2016,Liver_diseases,24192
Bangladesh,2016,Digestive_diseases,38322
Bangladesh,2016,Alzheimer_disease,12037
Bangladesh,2016,Parkinson_disease,3441
Bangladesh,2014,Meningitis,2841
Bangladesh,2014,Neoplasms,84234
Bangladesh,2014,Malaria,1309
Bangladesh,2014,Drowning,11053
Bangladesh,2014,Interpersonal_violence,4025
Bangladesh,2014,HIV,359
Bangladesh,2014,Drug_use_disorders,243
Bangladesh,2014,Road_injuries,8581
Bangladesh,2014,Maternal_disorders,7371
Bangladesh,2014,Alcohol_use_disorders,285
Bangladesh,2014,Diarrheal,30824
Bangladesh,2014,Nutritional_deficiencies,5974
Bangladesh,2014,Self.harm,6974
Bangladesh,2014,Diabetes_mellitus,23973
Bangladesh,2014,Poisonings,504
Bangladesh,2014,Cardiovascular,260732
Bangladesh,2014,Kidney_disease,10825
Bangladesh,2014,Respiratory_diseases,58264
Bangladesh,2014,Liver_diseases,23631
Bangladesh,2014,Digestive_diseases,37074
Bangladesh,2014,Alzheimer_disease,10117
Bangladesh,2014,Parkinson_disease,3071
Bangladesh,2017,Meningitis,2356
Bangladesh,2017,Neoplasms,97080
Bangladesh,2017,Malaria,560
Bangladesh,2017,Drowning,8735
Bangladesh,2017,Interpersonal_violence,4021
Bangladesh,2017,HIV,383
Bangladesh,2017,Drug_use_disorders,271
Bangladesh,2017,Road_injuries,8632
Bangladesh,2017,Maternal_disorders,6913
Bangladesh,2017,Alcohol_use_disorders,305
Bangladesh,2017,Diarrheal,33537
Bangladesh,2017,Nutritional_deficiencies,5107
Bangladesh,2017,Self.harm,7096
Bangladesh,2017,Diabetes_mellitus,29283
Bangladesh,2017,Poisonings,546
Bangladesh,2017,Cardiovascular,301659
Bangladesh,2017,Kidney_disease,11903
Bangladesh,2017,Respiratory_diseases,66183
Bangladesh,2017,Liver_diseases,25270
Bangladesh,2017,Digestive_diseases,40132
Bangladesh,2017,Alzheimer_disease,13346
Bangladesh,2017,Parkinson_disease,3951
Bangladesh,2018,Meningitis,2338
Bangladesh,2018,Neoplasms,101677
Bangladesh,2018,Malaria,155
Bangladesh,2018,Drowning,8107
Bangladesh,2018,Interpersonal_violence,3982
Bangladesh,2018,HIV,373
Bangladesh,2018,Drug_use_disorders,286
Bangladesh,2018,Road_injuries,8639
Bangladesh,2018,Maternal_disorders,6741
Bangladesh,2018,Alcohol_use_disorders,314
Bangladesh,2018,Diarrheal,33110
Bangladesh,2018,Nutritional_deficiencies,4702
Bangladesh,2018,Self.harm,7213
Bangladesh,2018,Diabetes_mellitus,31202
Bangladesh,2018,Poisonings,555
Bangladesh,2018,Cardiovascular,313376
Bangladesh,2018,Kidney_disease,12339
Bangladesh,2018,Respiratory_diseases,68578
Bangladesh,2018,Liver_diseases,25707
Bangladesh,2018,Digestive_diseases,40888
Bangladesh,2018,Alzheimer_disease,14478
Bangladesh,2018,Parkinson_disease,4221
Bangladesh,2019,Meningitis,2323
Bangladesh,2019,Neoplasms,106147
Bangladesh,2019,Malaria,110
Bangladesh,2019,Drowning,7581
Bangladesh,2019,Interpersonal_violence,3954
Bangladesh,2019,HIV,359
Bangladesh,2019,Drug_use_disorders,299
Bangladesh,2019,Road_injuries,8612
Bangladesh,2019,Maternal_disorders,6598
Bangladesh,2019,Alcohol_use_disorders,322
Bangladesh,2019,Diarrheal,32927
Bangladesh,2019,Nutritional_deficiencies,4402
Bangladesh,2019,Self.harm,7365
Bangladesh,2019,Diabetes_mellitus,33095
Bangladesh,2019,Poisonings,561
Bangladesh,2019,Cardiovascular,324764
Bangladesh,2019,Kidney_disease,12775
Bangladesh,2019,Respiratory_diseases,70893
Bangladesh,2019,Liver_diseases,26165
Bangladesh,2019,Digestive_diseases,41679
Bangladesh,2019,Alzheimer_disease,15614
Bangladesh,2019,Parkinson_disease,4489
Bhutan,2009,Meningitis,40
Bhutan,2009,Neoplasms,352
Bhutan,2009,Malaria,16
Bhutan,2009,Drowning,28
Bhutan,2009,Interpersonal_violence,9
Bhutan,2009,HIV,25
Bhutan,2009,Drug_use_disorders,1
Bhutan,2009,Road_injuries,69
Bhutan,2009,Maternal_disorders,37
Bhutan,2009,Alcohol_use_disorders,6
Bhutan,2009,Diarrheal,154
Bhutan,2009,Nutritional_deficiencies,14
Bhutan,2009,Self.harm,37
Bhutan,2009,Diabetes_mellitus,99
Bhutan,2009,Poisonings,3
Bhutan,2009,Cardiovascular,958
Bhutan,2009,Kidney_disease,108
Bhutan,2009,Respiratory_diseases,472
Bhutan,2009,Liver_diseases,157
Bhutan,2009,Digestive_diseases,259
Bhutan,2009,Alzheimer_disease,52
Bhutan,2009,Parkinson_disease,18
Bhutan,2010,Meningitis,38
Bhutan,2010,Neoplasms,365
Bhutan,2010,Malaria,4
Bhutan,2010,Drowning,27
Bhutan,2010,Interpersonal_violence,9
Bhutan,2010,HIV,26
Bhutan,2010,Drug_use_disorders,1
Bhutan,2010,Road_injuries,69
Bhutan,2010,Maternal_disorders,36
Bhutan,2010,Alcohol_use_disorders,6
Bhutan,2010,Diarrheal,149
Bhutan,2010,Nutritional_deficiencies,13
Bhutan,2010,Self.harm,38
Bhutan,2010,Diabetes_mellitus,104
Bhutan,2010,Poisonings,3
Bhutan,2010,Cardiovascular,983
Bhutan,2010,Kidney_disease,111
Bhutan,2010,Respiratory_diseases,482
Bhutan,2010,Liver_diseases,160
Bhutan,2010,Digestive_diseases,262
Bhutan,2010,Alzheimer_disease,55
Bhutan,2010,Parkinson_disease,19
Bhutan,2011,Meningitis,32
Bhutan,2011,Neoplasms,377
Bhutan,2011,Malaria,3
Bhutan,2011,Drowning,26
Bhutan,2011,Interpersonal_violence,9
Bhutan,2011,HIV,27
Bhutan,2011,Drug_use_disorders,2
Bhutan,2011,Road_injuries,70
Bhutan,2011,Maternal_disorders,35
Bhutan,2011,Alcohol_use_disorders,6
Bhutan,2011,Diarrheal,144
Bhutan,2011,Nutritional_deficiencies,12
Bhutan,2011,Self.harm,39
Bhutan,2011,Diabetes_mellitus,109
Bhutan,2011,Poisonings,3
Bhutan,2011,Cardiovascular,1008
Bhutan,2011,Kidney_disease,115
Bhutan,2011,Respiratory_diseases,493
Bhutan,2011,Liver_diseases,162
Bhutan,2011,Digestive_diseases,265
Bhutan,2011,Alzheimer_disease,58
Bhutan,2011,Parkinson_disease,20
Bhutan,2012,Meningitis,29
Bhutan,2012,Neoplasms,388
Bhutan,2012,Malaria,1
Bhutan,2012,Drowning,25
Bhutan,2012,Interpersonal_violence,9
Bhutan,2012,HIV,29
Bhutan,2012,Drug_use_disorders,2
Bhutan,2012,Road_injuries,70
Bhutan,2012,Maternal_disorders,34
Bhutan,2012,Alcohol_use_disorders,6
Bhutan,2012,Diarrheal,139
Bhutan,2012,Nutritional_deficiencies,11
Bhutan,2012,Self.harm,39
Bhutan,2012,Diabetes_mellitus,115
Bhutan,2012,Poisonings,2
Bhutan,2012,Cardiovascular,1033
Bhutan,2012,Kidney_disease,119
Bhutan,2012,Respiratory_diseases,502
Bhutan,2012,Liver_diseases,163
Bhutan,2012,Digestive_diseases,267
Bhutan,2012,Alzheimer_disease,61
Bhutan,2012,Parkinson_disease,21
Bhutan,2013,Meningitis,28
Bhutan,2013,Neoplasms,400
Bhutan,2013,Malaria,0
Bhutan,2013,Drowning,25
Bhutan,2013,Interpersonal_violence,9
Bhutan,2013,HIV,31
Bhutan,2013,Drug_use_disorders,2
Bhutan,2013,Road_injuries,69
Bhutan,2013,Maternal_disorders,33
Bhutan,2013,Alcohol_use_disorders,6
Bhutan,2013,Diarrheal,136
Bhutan,2013,Nutritional_deficiencies,10
Bhutan,2013,Self.harm,40
Bhutan,2013,Diabetes_mellitus,121
Bhutan,2013,Poisonings,2
Bhutan,2013,Cardiovascular,1056
Bhutan,2013,Kidney_disease,124
Bhutan,2013,Respiratory_diseases,512
Bhutan,2013,Liver_diseases,165
Bhutan,2013,Digestive_diseases,269
Bhutan,2013,Alzheimer_disease,64
Bhutan,2013,Parkinson_disease,21
Bhutan,2014,Meningitis,27
Bhutan,2014,Neoplasms,412
Bhutan,2014,Malaria,1
